/usr/sbin/mysqld, Version: 8.0.27 (MySQL Community Server - GPL). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2021-12-30T05:41:13.023698Z	 8272 Query	START TRANSACTION
2021-12-30T05:41:13.023790Z	 8273 Reset stmt	
2021-12-30T05:41:13.023909Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1462, 1462, 57516)
2021-12-30T05:41:13.024007Z	 8277 Query	START TRANSACTION
2021-12-30T05:41:13.024010Z	 8279 Query	rollback
2021-12-30T05:41:13.024095Z	 8276 Query	START TRANSACTION
2021-12-30T05:41:13.024297Z	 8279 Quit	
2021-12-30T05:41:13.024310Z	 8274 Reset stmt	
2021-12-30T05:41:13.024353Z	 8272 Reset stmt	
2021-12-30T05:41:13.027719Z	 8273 Reset stmt	
2021-12-30T05:41:13.027726Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 1539 )
2021-12-30T05:41:13.027728Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 241 )
2021-12-30T05:41:13.027878Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1353, 1353, 60877)
2021-12-30T05:41:13.027910Z	 8277 Reset stmt	
2021-12-30T05:41:13.028105Z	 8277 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(765, 765, 93427)
2021-12-30T05:41:13.028127Z	 8276 Reset stmt	
2021-12-30T05:41:13.028279Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1927, 1927, 37123)
2021-12-30T05:41:13.028327Z	 8278 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.028358Z	 8271 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.028376Z	 8275 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.028497Z	 8273 Reset stmt	
2021-12-30T05:41:13.028589Z	 8274 Reset stmt	
2021-12-30T05:41:13.028719Z	 8272 Reset stmt	
2021-12-30T05:41:13.032637Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1878, 1878, 27266)
2021-12-30T05:41:13.032673Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 1991 )
2021-12-30T05:41:13.032698Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 258 )
2021-12-30T05:41:13.032714Z	 8278 Query	START TRANSACTION
2021-12-30T05:41:13.032777Z	 8271 Query	START TRANSACTION
2021-12-30T05:41:13.032903Z	 8277 Reset stmt	
2021-12-30T05:41:13.033019Z	 8275 Query	START TRANSACTION
2021-12-30T05:41:13.033119Z	 8277 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(927, 927, 99070)
2021-12-30T05:41:13.033159Z	 8278 Reset stmt	
2021-12-30T05:41:13.033248Z	 8273 Reset stmt	
2021-12-30T05:41:13.033310Z	 8274 Reset stmt	
2021-12-30T05:41:13.033342Z	 8271 Reset stmt	
2021-12-30T05:41:13.033381Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(971, 971, 58893)
2021-12-30T05:41:13.033381Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 1189 )
2021-12-30T05:41:13.033429Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 200 )
2021-12-30T05:41:13.033453Z	 8272 Reset stmt	
2021-12-30T05:41:13.033478Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1379 )
2021-12-30T05:41:13.042491Z	 8273 Query	commit
2021-12-30T05:41:13.033504Z	 8275 Reset stmt	
2021-12-30T05:41:13.033486Z	 8276 Reset stmt	
2021-12-30T05:41:13.042595Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1762 )
2021-12-30T05:41:13.042664Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1839 )
2021-12-30T05:41:13.042678Z	 8277 Reset stmt	
2021-12-30T05:41:13.042767Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(12, 12, 96840)
2021-12-30T05:41:13.042873Z	 8277 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1039, 1039, 18726)
2021-12-30T05:41:13.043140Z	 8278 Reset stmt	
2021-12-30T05:41:13.043287Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 1582 )
2021-12-30T05:41:13.043358Z	 8272 Reset stmt	
2021-12-30T05:41:13.043426Z	 8275 Reset stmt	
2021-12-30T05:41:13.043456Z	 8280 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.043474Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 350 )
2021-12-30T05:41:13.043457Z	 8271 Reset stmt	
2021-12-30T05:41:13.043543Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 128 )
2021-12-30T05:41:13.043602Z	 8277 Reset stmt	
2021-12-30T05:41:13.043648Z	 8274 Reset stmt	
2021-12-30T05:41:13.043615Z	 8276 Reset stmt	
2021-12-30T05:41:13.043700Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1253 )
2021-12-30T05:41:13.043775Z	 8277 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(232, 232, 27159)
2021-12-30T05:41:13.043820Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1184, 1184, 17180)
2021-12-30T05:41:13.043843Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 652 )
2021-12-30T05:41:13.043878Z	 8278 Reset stmt	
2021-12-30T05:41:13.044024Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 1691 )
2021-12-30T05:41:13.044065Z	 8280 Query	START TRANSACTION
2021-12-30T05:41:13.044170Z	 8272 Reset stmt	
2021-12-30T05:41:13.046279Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 193 )
2021-12-30T05:41:13.046441Z	 8275 Reset stmt	
2021-12-30T05:41:13.046441Z	 8274 Reset stmt	
2021-12-30T05:41:13.046501Z	 8271 Reset stmt	
2021-12-30T05:41:13.046542Z	 8277 Reset stmt	
2021-12-30T05:41:13.046568Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1292 )
2021-12-30T05:41:13.046653Z	 8280 Reset stmt	
2021-12-30T05:41:13.046674Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1019 )
2021-12-30T05:41:13.046684Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 881 )
2021-12-30T05:41:13.046726Z	 8278 Reset stmt	
2021-12-30T05:41:13.046687Z	 8276 Reset stmt	
2021-12-30T05:41:13.046737Z	 8277 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(227, 227, 98241)
2021-12-30T05:41:13.046833Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 938 )
2021-12-30T05:41:13.046887Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 546 )
2021-12-30T05:41:13.046941Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(408, 408, 22650)
2021-12-30T05:41:13.047188Z	 8275 Reset stmt	
2021-12-30T05:41:13.047243Z	 8272 Reset stmt	
2021-12-30T05:41:13.047301Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 334 )
2021-12-30T05:41:13.047390Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 965 )
2021-12-30T05:41:13.047419Z	 8278 Reset stmt	
2021-12-30T05:41:13.047473Z	 8274 Reset stmt	
2021-12-30T05:41:13.047527Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 413 )
2021-12-30T05:41:13.047534Z	 8271 Reset stmt	
2021-12-30T05:41:13.047557Z	 8280 Reset stmt	
2021-12-30T05:41:13.047639Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 497 )
2021-12-30T05:41:13.047740Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 735 )
2021-12-30T05:41:13.047745Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 830 )
2021-12-30T05:41:13.047889Z	 8276 Reset stmt	
2021-12-30T05:41:13.047910Z	 8277 Reset stmt	
2021-12-30T05:41:13.048046Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1472, 1472, 8001)
2021-12-30T05:41:13.048070Z	 8277 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(12, 12, 96840)
2021-12-30T05:41:13.048093Z	 8275 Reset stmt	
2021-12-30T05:41:13.048078Z	 8278 Reset stmt	
2021-12-30T05:41:13.048250Z	 8274 Reset stmt	
2021-12-30T05:41:13.048276Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 712 )
2021-12-30T05:41:13.048289Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 1595 )
2021-12-30T05:41:13.048294Z	 8272 Reset stmt	
2021-12-30T05:41:13.048373Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 924 )
2021-12-30T05:41:13.048459Z	 8280 Reset stmt	
2021-12-30T05:41:13.048486Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1656 )
2021-12-30T05:41:13.048613Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 1893 )
2021-12-30T05:41:13.048692Z	 8271 Reset stmt	
2021-12-30T05:41:13.048832Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 414 )
2021-12-30T05:41:13.048860Z	 8278 Reset stmt	
2021-12-30T05:41:13.048951Z	 8276 Reset stmt	
2021-12-30T05:41:13.048954Z	 8274 Reset stmt	
2021-12-30T05:41:13.048995Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 65 )
2021-12-30T05:41:13.049033Z	 8275 Reset stmt	
2021-12-30T05:41:13.049123Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(878, 878, 9972)
2021-12-30T05:41:13.049178Z	 8274 Execute	delete from `table0` where ( `pkAttr0` = 285 )
2021-12-30T05:41:13.049200Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1336 )
2021-12-30T05:41:13.049264Z	 8280 Reset stmt	
2021-12-30T05:41:13.049351Z	 8272 Reset stmt	
2021-12-30T05:41:13.049443Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 757 )
2021-12-30T05:41:13.049486Z	 8272 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 788 )
2021-12-30T05:41:13.049544Z	 8278 Reset stmt	
2021-12-30T05:41:13.049688Z	 8278 Execute	delete from `table0` where ( `pkAttr0` = 238 )
2021-12-30T05:41:13.049706Z	 8274 Query	commit
2021-12-30T05:41:13.049841Z	 8271 Reset stmt	
2021-12-30T05:41:13.049963Z	 8276 Reset stmt	
2021-12-30T05:41:13.049968Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1861 )
2021-12-30T05:41:13.050023Z	 8275 Reset stmt	
2021-12-30T05:41:13.050030Z	 8280 Reset stmt	
2021-12-30T05:41:13.050134Z	 8278 Query	commit
2021-12-30T05:41:13.050168Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1627, 1627, 67059)
2021-12-30T05:41:13.050140Z	 8272 Query	commit
2021-12-30T05:41:13.050228Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 243 )
2021-12-30T05:41:13.050231Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 1456 )
2021-12-30T05:41:13.050504Z	 8272 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.050896Z	 8280 Reset stmt	
2021-12-30T05:41:13.050933Z	 8271 Reset stmt	
2021-12-30T05:41:13.051022Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 1544 )
2021-12-30T05:41:13.051071Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1311 )
2021-12-30T05:41:13.051089Z	 8275 Reset stmt	
2021-12-30T05:41:13.051434Z	 8276 Reset stmt	
2021-12-30T05:41:13.051454Z	 8275 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 1327 )
2021-12-30T05:41:13.061782Z	 8272 Query	rollback
2021-12-30T05:41:13.061796Z	 8276 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1646, 1646, 93403)
2021-12-30T05:41:13.061952Z	 8280 Reset stmt	
2021-12-30T05:41:13.061997Z	 8272 Quit	
2021-12-30T05:41:13.062070Z	 8271 Reset stmt	
2021-12-30T05:41:13.062074Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 690 )
2021-12-30T05:41:13.062233Z	 8271 Execute	select `pkAttr0`, `coAttr0_0` from `table0` where ( `pkAttr0` = 937 )
2021-12-30T05:41:13.062360Z	 8273 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.062408Z	 8275 Query	commit
2021-12-30T05:41:13.062770Z	 8275 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.062795Z	 8273 Query	START TRANSACTION
2021-12-30T05:41:13.124572Z	 8271 Query	commit
2021-12-30T05:41:13.124708Z	 8280 Reset stmt	
2021-12-30T05:41:13.124805Z	 8271 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.124863Z	 8280 Execute	delete from `table0` where ( `pkAttr0` = 1882 )
2021-12-30T05:41:13.125049Z	 8273 Reset stmt	
2021-12-30T05:41:13.125128Z	 8275 Query	rollback
2021-12-30T05:41:13.125171Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 1980 )
2021-12-30T05:41:13.125327Z	 8275 Quit	
2021-12-30T05:41:13.125444Z	 8280 Query	commit
2021-12-30T05:41:13.125561Z	 8271 Query	START TRANSACTION
2021-12-30T05:41:13.126225Z	 8273 Reset stmt	
2021-12-30T05:41:13.128389Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 135 )
2021-12-30T05:41:13.128936Z	 8273 Reset stmt	
2021-12-30T05:41:13.129053Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 1418 )
2021-12-30T05:41:13.129074Z	 8274 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.129392Z	 8271 Reset stmt	
2021-12-30T05:41:13.129505Z	 8271 Execute	update `table0` set `coAttr0_0` = 43358 where ( `pkAttr0` = 1495 )
2021-12-30T05:41:13.129574Z	 8273 Reset stmt	
2021-12-30T05:41:13.129709Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 1875 )
2021-12-30T05:41:13.148272Z	 8276 Query	commit
2021-12-30T05:41:13.149262Z	 8274 Query	rollback
2021-12-30T05:41:13.149396Z	 8271 Reset stmt	
2021-12-30T05:41:13.149439Z	 8273 Reset stmt	
2021-12-30T05:41:13.149472Z	 8274 Quit	
2021-12-30T05:41:13.149555Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 1759 )
2021-12-30T05:41:13.149568Z	 8271 Execute	update `table0` set `coAttr0_0` = 36785 where ( `pkAttr0` = 928 )
2021-12-30T05:41:13.150223Z	 8273 Reset stmt	
2021-12-30T05:41:13.150419Z	 8271 Reset stmt	
2021-12-30T05:41:13.152897Z	 8271 Execute	update `table0` set `coAttr0_0` = 59422 where ( `pkAttr0` = 601 )
2021-12-30T05:41:13.152910Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 336 )
2021-12-30T05:41:13.153486Z	 8273 Reset stmt	
2021-12-30T05:41:13.153573Z	 8271 Reset stmt	
2021-12-30T05:41:13.153607Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 309 )
2021-12-30T05:41:13.153695Z	 8271 Execute	update `table0` set `coAttr0_0` = 76861 where ( `pkAttr0` = 854 )
2021-12-30T05:41:13.154014Z	 8278 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.154105Z	 8273 Reset stmt	
2021-12-30T05:41:13.154226Z	 8273 Execute	delete from `table0` where ( `pkAttr0` = 62 )
2021-12-30T05:41:13.154299Z	 8271 Reset stmt	
2021-12-30T05:41:13.155373Z	 8271 Execute	update `table0` set `coAttr0_0` = 45565 where ( `pkAttr0` = 1766 )
2021-12-30T05:41:13.155421Z	 8278 Query	START TRANSACTION
2021-12-30T05:41:13.155698Z	 8273 Query	commit
2021-12-30T05:41:13.155984Z	 8278 Reset stmt	
2021-12-30T05:41:13.156039Z	 8271 Reset stmt	
2021-12-30T05:41:13.156091Z	 8278 Execute	update `table0` set `coAttr0_0` = 83541 where ( `pkAttr0` = 573 )
2021-12-30T05:41:13.156168Z	 8271 Execute	update `table0` set `coAttr0_0` = 54529 where ( `pkAttr0` = 1688 )
2021-12-30T05:41:13.164290Z	 8278 Reset stmt	
2021-12-30T05:41:13.164334Z	 8271 Reset stmt	
2021-12-30T05:41:13.164421Z	 8278 Execute	update `table0` set `coAttr0_0` = 66006 where ( `pkAttr0` = 944 )
2021-12-30T05:41:13.164452Z	 8271 Execute	update `table0` set `coAttr0_0` = 78533 where ( `pkAttr0` = 338 )
2021-12-30T05:41:13.164955Z	 8276 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.165016Z	 8280 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.165137Z	 8277 Query	rollback
2021-12-30T05:41:13.165173Z	 8271 Reset stmt	
2021-12-30T05:41:13.165182Z	 8278 Reset stmt	
2021-12-30T05:41:13.165478Z	 8276 Query	START TRANSACTION
2021-12-30T05:41:13.165752Z	 8271 Execute	update `table0` set `coAttr0_0` = 44031 where ( `pkAttr0` = 1983 )
2021-12-30T05:41:13.165859Z	 8278 Execute	update `table0` set `coAttr0_0` = 74990 where ( `pkAttr0` = 1118 )
2021-12-30T05:41:13.166126Z	 8280 Query	START TRANSACTION
2021-12-30T05:41:13.166180Z	 8276 Reset stmt	
2021-12-30T05:41:13.166293Z	 8276 Execute	update `table0` set `coAttr0_0` = 8947 where ( `pkAttr0` = 966 )
2021-12-30T05:41:13.166365Z	 8271 Query	commit
2021-12-30T05:41:13.166573Z	 8278 Reset stmt	
2021-12-30T05:41:13.166667Z	 8280 Reset stmt	
2021-12-30T05:41:13.172664Z	 8278 Execute	update `table0` set `coAttr0_0` = 4598 where ( `pkAttr0` = 304 )
2021-12-30T05:41:13.172708Z	 8280 Execute	update `table0` set `coAttr0_0` = 59559 where ( `pkAttr0` = 532 )
2021-12-30T05:41:13.172957Z	 8276 Reset stmt	
2021-12-30T05:41:13.173127Z	 8276 Execute	update `table0` set `coAttr0_0` = 99800 where ( `pkAttr0` = 1216 )
2021-12-30T05:41:13.173189Z	 8273 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.173231Z	 8277 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.173325Z	 8278 Reset stmt	
2021-12-30T05:41:13.173439Z	 8278 Execute	update `table0` set `coAttr0_0` = 63053 where ( `pkAttr0` = 1900 )
2021-12-30T05:41:13.174000Z	 8280 Reset stmt	
2021-12-30T05:41:13.175302Z	 8277 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.175327Z	 8273 Query	START TRANSACTION
2021-12-30T05:41:13.175371Z	 8280 Execute	update `table0` set `coAttr0_0` = 44373 where ( `pkAttr0` = 1005 )
2021-12-30T05:41:13.175595Z	 8276 Reset stmt	
2021-12-30T05:41:13.175734Z	 8276 Execute	update `table0` set `coAttr0_0` = 96578 where ( `pkAttr0` = 1475 )
2021-12-30T05:41:13.175778Z	 8277 Query	START TRANSACTION
2021-12-30T05:41:13.175783Z	 8278 Reset stmt	
2021-12-30T05:41:13.175915Z	 8273 Reset stmt	
2021-12-30T05:41:13.175953Z	 8278 Execute	update `table0` set `coAttr0_0` = 51403 where ( `pkAttr0` = 1176 )
2021-12-30T05:41:13.176033Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1820, 1820, 79687)
2021-12-30T05:41:13.176088Z	 8280 Reset stmt	
2021-12-30T05:41:13.176206Z	 8280 Execute	update `table0` set `coAttr0_0` = 31539 where ( `pkAttr0` = 1058 )
2021-12-30T05:41:13.176366Z	 8277 Reset stmt	
2021-12-30T05:41:13.176384Z	 8276 Reset stmt	
2021-12-30T05:41:13.176506Z	 8276 Execute	update `table0` set `coAttr0_0` = 82423 where ( `pkAttr0` = 658 )
2021-12-30T05:41:13.176518Z	 8277 Execute	update `table0` set `coAttr0_0` = 77776 where ( `pkAttr0` = 1675 )
2021-12-30T05:41:13.176727Z	 8273 Reset stmt	
2021-12-30T05:41:13.176829Z	 8280 Reset stmt	
2021-12-30T05:41:13.176854Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(336, 336, 94445)
2021-12-30T05:41:13.176950Z	 8280 Execute	update `table0` set `coAttr0_0` = 16811 where ( `pkAttr0` = 35 )
2021-12-30T05:41:13.177169Z	 8276 Reset stmt	
2021-12-30T05:41:13.177233Z	 8277 Reset stmt	
2021-12-30T05:41:13.177288Z	 8276 Execute	update `table0` set `coAttr0_0` = 80145 where ( `pkAttr0` = 1401 )
2021-12-30T05:41:13.177355Z	 8277 Execute	update `table0` set `coAttr0_0` = 1017 where ( `pkAttr0` = 718 )
2021-12-30T05:41:13.177397Z	 8273 Reset stmt	
2021-12-30T05:41:13.177513Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(452, 452, 2684)
2021-12-30T05:41:13.177643Z	 8280 Reset stmt	
2021-12-30T05:41:13.177786Z	 8280 Execute	update `table0` set `coAttr0_0` = 63053 where ( `pkAttr0` = 781 )
2021-12-30T05:41:13.177838Z	 8276 Reset stmt	
2021-12-30T05:41:13.177952Z	 8276 Execute	update `table0` set `coAttr0_0` = 41091 where ( `pkAttr0` = 560 )
2021-12-30T05:41:13.177998Z	 8277 Reset stmt	
2021-12-30T05:41:13.178020Z	 8273 Reset stmt	
2021-12-30T05:41:13.178113Z	 8277 Execute	update `table0` set `coAttr0_0` = 48855 where ( `pkAttr0` = 1946 )
2021-12-30T05:41:13.178139Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(133, 133, 24577)
2021-12-30T05:41:13.178311Z	 8280 Reset stmt	
2021-12-30T05:41:13.178432Z	 8280 Execute	update `table0` set `coAttr0_0` = 23013 where ( `pkAttr0` = 433 )
2021-12-30T05:41:13.178481Z	 8276 Reset stmt	
2021-12-30T05:41:13.178606Z	 8276 Execute	update `table0` set `coAttr0_0` = 15058 where ( `pkAttr0` = 1855 )
2021-12-30T05:41:13.178615Z	 8273 Reset stmt	
2021-12-30T05:41:13.178737Z	 8277 Reset stmt	
2021-12-30T05:41:13.178782Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(76, 76, 44646)
2021-12-30T05:41:13.178825Z	 8278 Reset stmt	
2021-12-30T05:41:13.178873Z	 8277 Execute	update `table0` set `coAttr0_0` = 64457 where ( `pkAttr0` = 1350 )
2021-12-30T05:41:13.178963Z	 8278 Execute	update `table0` set `coAttr0_0` = 6425 where ( `pkAttr0` = 1403 )
2021-12-30T05:41:13.179142Z	 8280 Reset stmt	
2021-12-30T05:41:13.179225Z	 8276 Reset stmt	
2021-12-30T05:41:13.179233Z	 8271 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.179301Z	 8280 Execute	update `table0` set `coAttr0_0` = 64955 where ( `pkAttr0` = 789 )
2021-12-30T05:41:13.179316Z	 8273 Reset stmt	
2021-12-30T05:41:13.179420Z	 8277 Reset stmt	
2021-12-30T05:41:13.179436Z	 8276 Execute	update `table0` set `coAttr0_0` = 71367 where ( `pkAttr0` = 219 )
2021-12-30T05:41:13.179444Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(34, 34, 86091)
2021-12-30T05:41:13.179728Z	 8278 Reset stmt	
2021-12-30T05:41:13.181200Z	 8277 Execute	update `table0` set `coAttr0_0` = 3392 where ( `pkAttr0` = 1123 )
2021-12-30T05:41:13.181278Z	 8271 Query	START TRANSACTION
2021-12-30T05:41:13.181350Z	 8278 Execute	update `table0` set `coAttr0_0` = 71483 where ( `pkAttr0` = 304 )
2021-12-30T05:41:13.181435Z	 8280 Reset stmt	
2021-12-30T05:41:13.181592Z	 8280 Execute	update `table0` set `coAttr0_0` = 37611 where ( `pkAttr0` = 893 )
2021-12-30T05:41:13.181600Z	 8273 Reset stmt	
2021-12-30T05:41:13.181637Z	 8276 Query	commit
2021-12-30T05:41:13.181774Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1333, 1333, 25701)
2021-12-30T05:41:13.181807Z	 8277 Reset stmt	
2021-12-30T05:41:13.181837Z	 8271 Reset stmt	
2021-12-30T05:41:13.181935Z	 8277 Execute	update `table0` set `coAttr0_0` = 30973 where ( `pkAttr0` = 1574 )
2021-12-30T05:41:13.181963Z	 8271 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(428, 428, 55062)
2021-12-30T05:41:13.181973Z	 8278 Query	commit
2021-12-30T05:41:13.183989Z	 8280 Query	commit
2021-12-30T05:41:13.184129Z	 8273 Reset stmt	
2021-12-30T05:41:13.184248Z	 8273 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1466, 1466, 8589)
2021-12-30T05:41:13.184465Z	 8277 Reset stmt	
2021-12-30T05:41:13.184538Z	 8271 Reset stmt	
2021-12-30T05:41:13.184600Z	 8277 Execute	update `table0` set `coAttr0_0` = 77169 where ( `pkAttr0` = 584 )
2021-12-30T05:41:13.184658Z	 8273 Query	commit
2021-12-30T05:41:13.184666Z	 8271 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1616, 1616, 85107)
2021-12-30T05:41:13.186864Z	 8277 Reset stmt	
2021-12-30T05:41:13.187003Z	 8277 Execute	update `table0` set `coAttr0_0` = 81354 where ( `pkAttr0` = 1819 )
2021-12-30T05:41:13.187142Z	 8271 Reset stmt	
2021-12-30T05:41:13.187289Z	 8271 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(760, 760, 94637)
2021-12-30T05:41:13.187477Z	 8277 Query	commit
2021-12-30T05:41:13.191179Z	 8271 Reset stmt	
2021-12-30T05:41:13.191297Z	 8271 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(690, 690, 5453)
2021-12-30T05:41:13.191465Z	 8276 Query	SELECT @@session.transaction_isolation
2021-12-30T05:41:13.191836Z	 8271 Reset stmt	
2021-12-30T05:41:13.191965Z	 8271 Execute	insert into `table0`(`pkId`, `pkAttr0`, `coAttr0_0`) values(1189, 1189, 13276)
2021-12-30T05:41:13.192002Z	 8276 Query	START TRANSACTION
2021-12-30T05:41:13.197752Z	 8276 Reset stmt	
2021-12-30T05:41:13.197895Z	 8276 Execute	update `table0` set `coAttr0_0` = 88905 where ( `pkAttr0` = 1780 )
2021-12-30T05:41:13.197895Z	 8271 Reset stmt	
